Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Genotype,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,source_name,SRA Study,Tissue,treatments,Time
SRR9623359,RNA-Seq,75,1388313469,PRJNA552042,SAMN12173236,519648033,GEO,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX6385880,wild type ecotype jemalong cultivar Jester,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:42:00Z,1,GSM3913230,2-3mm segment of root,SRP212693,2-3mm segment of root,no treatment,72h of lateral root initiation
SRR9623360,RNA-Seq,75,1085118193,PRJNA552042,SAMN12173235,406238577,GEO,public,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX6385881,wild type ecotype jemalong cultivar Jester,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:41:00Z,1,GSM3913231,2-3mm segment of root,SRP212693,2-3mm segment of root,no treatment,72h of lateral root initiation
SRR9623361,RNA-Seq,75,1294812188,PRJNA552042,SAMN12173234,482342684,GEO,public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX6385882,wild type ecotype jemalong cultivar Jester,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:41:00Z,1,GSM3913232,2-3mm segment of root,SRP212693,2-3mm segment of root,no treatment,72h of lateral root initiation
SRR9623362,RNA-Seq,75,1250447721,PRJNA552042,SAMN12173233,469298877,GEO,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX6385883,wild type ecotype jemalong cultivar Jester,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:42:00Z,1,GSM3913233,2-3mm segment of root,SRP212693,2-3mm segment of root,no treatment,72h of lateral root initiation
SRR9623363,RNA-Seq,75,1469306171,PRJNA552042,SAMN12173232,549694850,GEO,public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX6385884,wild type ecotype jemalong cultivar Jester,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:42:00Z,1,GSM3913234,2-3mm segment of root,SRP212693,2-3mm segment of root,turned 135° for 12 hours,72h of lateral root initiation
SRR9623364,RNA-Seq,75,1122463275,PRJNA552042,SAMN12173231,419245312,GEO,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX6385885,wild type ecotype jemalong cultivar Jester,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:41:00Z,1,GSM3913235,2-3mm segment of root,SRP212693,2-3mm segment of root,turned 135° for 12 hours,72h of lateral root initiation
SRR9623365,RNA-Seq,75,1115319579,PRJNA552042,SAMN12173230,420388078,GEO,public,"fastq,run.zq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX6385886,wild type ecotype jemalong cultivar Jester,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:42:00Z,1,GSM3913236,2-3mm segment of root,SRP212693,2-3mm segment of root,turned 135° for 12 hours,72h of lateral root initiation
SRR9623366,RNA-Seq,75,989173137,PRJNA552042,SAMN12173229,373369792,GEO,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX6385887,wild type ecotype jemalong cultivar Jester,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:40:00Z,1,GSM3913237,2-3mm segment of root,SRP212693,2-3mm segment of root,turned 135° for 12 hours,72h of lateral root initiation
SRR9623367,RNA-Seq,75,791059648,PRJNA552042,SAMN12173228,311218394,GEO,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX6385888,wild type ecotype jemalong cultivar Jester transformed with pLjUBI:LBD16,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:40:00Z,1,GSM3913238,regenerated root structure,SRP212693,regenerated root structure,no treatment,
SRR9623368,RNA-Seq,75,865714779,PRJNA552042,SAMN12173268,349544146,GEO,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX6385889,wild type ecotype jemalong cultivar Jester transformed with pLjUBI:LBD16,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:40:00Z,1,GSM3913239,regenerated root structure,SRP212693,regenerated root structure,no treatment,
SRR9623369,RNA-Seq,75,892512891,PRJNA552042,SAMN12173295,347409331,GEO,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX6385890,wild type ecotype jemalong cultivar Jester transformed with pLjUBI:LBD16,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:40:00Z,1,GSM3913240,regenerated root structure,SRP212693,regenerated root structure,no treatment,
SRR9623370,RNA-Seq,75,881734649,PRJNA552042,SAMN12173294,348699360,GEO,public,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX6385891,wild type ecotype jemalong cultivar Jester transformed with pLjUBI:LBD16,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:40:00Z,1,GSM3913241,regenerated root structure,SRP212693,regenerated root structure,no treatment,
SRR9623371,RNA-Seq,75,840114269,PRJNA552042,SAMN12173293,328012908,GEO,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX6385892,wild type ecotype jemalong cultivar Jester transformed with pLjUBI:LBD11,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:40:00Z,1,GSM3913242,regenerated root structure,SRP212693,regenerated root structure,no treatment,
SRR9623372,RNA-Seq,75,758597606,PRJNA552042,SAMN12173292,299787392,GEO,public,"fastq,run.zq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX6385893,wild type ecotype jemalong cultivar Jester transformed with pLjUBI:LBD11,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:39:00Z,1,GSM3913243,regenerated root structure,SRP212693,regenerated root structure,no treatment,
SRR9623373,RNA-Seq,75,850221003,PRJNA552042,SAMN12173291,333442183,GEO,public,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX6385894,wild type ecotype jemalong cultivar Jester transformed with pLjUBI:LBD11,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:40:00Z,1,GSM3913244,regenerated root structure,SRP212693,regenerated root structure,no treatment,
SRR9623374,RNA-Seq,75,820712016,PRJNA552042,SAMN12173269,320862873,GEO,public,"run.zq,sra,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX6385895,wild type ecotype jemalong cultivar Jester transformed with pLjUBI:GFP,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:39:00Z,1,GSM3913245,regenerated root structure,SRP212693,regenerated root structure,no treatment,
SRR9623375,RNA-Seq,75,774458022,PRJNA552042,SAMN12173290,303904970,GEO,public,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX6385896,wild type ecotype jemalong cultivar Jester transformed with pLjUBI:GFP,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:40:00Z,1,GSM3913246,regenerated root structure,SRP212693,regenerated root structure,no treatment,
SRR9623376,RNA-Seq,75,1011815855,PRJNA552042,SAMN12173289,399594386,GEO,public,"run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX6385897,wild type ecotype jemalong cultivar Jester transformed with pLjUBI:GFP,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:41:00Z,1,GSM3913247,regenerated root structure,SRP212693,regenerated root structure,no treatment,
SRR9623377,RNA-Seq,75,1652839779,PRJNA552042,SAMN12173288,668716941,GEO,public,"run.zq,sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX6385898,wild type ecotype jemalong cultivar Jester transformed with pLjUBI:GFP,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:42:00Z,1,GSM3913248,regenerated root structure,SRP212693,regenerated root structure,no treatment,
